id,semantic_groups,uri,preflabel,name,synonyms,description
MONDO:0008935,phenotype,http://purl.obolibrary.org/obo/MONDO_0008935,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010005,phenotype,http://purl.obolibrary.org/obo/MONDO_0010005,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010926,phenotype,http://purl.obolibrary.org/obo/MONDO_0010926,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0000741,phenotype,http://purl.obolibrary.org/obo/HP_0000741,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0000722,phenotype,http://purl.obolibrary.org/obo/HP_0000722,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0014568,phenotype,http://purl.obolibrary.org/obo/MONDO_0014568,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012740,phenotype,http://purl.obolibrary.org/obo/MONDO_0012740,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0013866,phenotype,http://purl.obolibrary.org/obo/MONDO_0013866,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:4879,gene,https://identifiers.org/HGNC:4879,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0957576,phenotype,http://purl.obolibrary.org/obo/MONDO_0957576,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0009863,phenotype,http://purl.obolibrary.org/obo/MONDO_0009863,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0003324,phenotype,http://purl.obolibrary.org/obo/HP_0003324,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0008006,phenotype,http://purl.obolibrary.org/obo/MONDO_0008006,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012593,phenotype,http://purl.obolibrary.org/obo/MONDO_0012593,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019542,phenotype,http://purl.obolibrary.org/obo/MONDO_0019542,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0005854,phenotype,http://purl.obolibrary.org/obo/MONDO_0005854,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0004648,phenotype,http://purl.obolibrary.org/obo/MONDO_0004648,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0014004,phenotype,http://purl.obolibrary.org/obo/MONDO_0014004,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0016563,phenotype,http://purl.obolibrary.org/obo/MONDO_0016563,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007369,phenotype,http://purl.obolibrary.org/obo/MONDO_0007369,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0000734,phenotype,http://purl.obolibrary.org/obo/HP_0000734,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0000718,phenotype,http://purl.obolibrary.org/obo/HP_0000718,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:12405,gene,https://identifiers.org/HGNC:12405,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:5391,gene,https://identifiers.org/HGNC:5391,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019134,phenotype,http://purl.obolibrary.org/obo/MONDO_0019134,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:2280,gene,https://identifiers.org/HGNC:2280,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:11275,gene,https://identifiers.org/HGNC:11275,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0017233,phenotype,http://purl.obolibrary.org/obo/MONDO_0017233,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0019606,phenotype,http://purl.obolibrary.org/obo/MONDO_0019606,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0001945,phenotype,http://purl.obolibrary.org/obo/MONDO_0001945,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:12404,gene,https://identifiers.org/HGNC:12404,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:16831,gene,https://identifiers.org/HGNC:16831,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010534,phenotype,http://purl.obolibrary.org/obo/MONDO_0010534,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:6893,gene,https://identifiers.org/HGNC:6893,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0957248,phenotype,http://purl.obolibrary.org/obo/MONDO_0957248,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:2079,gene,https://identifiers.org/HGNC:2079,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0002300,phenotype,http://purl.obolibrary.org/obo/HP_0002300,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012505,phenotype,http://purl.obolibrary.org/obo/MONDO_0012505,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:3771,gene,https://identifiers.org/HGNC:3771,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0859377,phenotype,http://purl.obolibrary.org/obo/MONDO_0859377,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:1020,gene,https://identifiers.org/HGNC:1020,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:10549,gene,https://identifiers.org/HGNC:10549,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010714,phenotype,http://purl.obolibrary.org/obo/MONDO_0010714,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012867,phenotype,http://purl.obolibrary.org/obo/MONDO_0012867,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0017945,phenotype,http://purl.obolibrary.org/obo/MONDO_0017945,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0859178,phenotype,http://purl.obolibrary.org/obo/MONDO_0859178,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0013166,phenotype,http://purl.obolibrary.org/obo/MONDO_0013166,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0020481,phenotype,http://purl.obolibrary.org/obo/MONDO_0020481,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0009185,phenotype,http://purl.obolibrary.org/obo/MONDO_0009185,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0859529,phenotype,http://purl.obolibrary.org/obo/MONDO_0859529,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:4878,gene,https://identifiers.org/HGNC:4878,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0011157,phenotype,http://purl.obolibrary.org/obo/MONDO_0011157,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:25705,gene,https://identifiers.org/HGNC:25705,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0018105,phenotype,http://purl.obolibrary.org/obo/MONDO_0018105,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:9476,gene,https://identifiers.org/HGNC:9476,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:2889,gene,https://identifiers.org/HGNC:2889,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:23594,gene,https://identifiers.org/HGNC:23594,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0017638,phenotype,http://purl.obolibrary.org/obo/MONDO_0017638,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0009179,phenotype,http://purl.obolibrary.org/obo/MONDO_0009179,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
